Date,Country,Cases,Deaths,Population
2021-08-09,Czechia,176,1,10693939
2021-08-08,Czechia,107,0,10693939
2021-08-07,Czechia,156,0,10693939
2021-08-06,Czechia,179,2,10693939
2021-08-05,Czechia,166,1,10693939
2021-08-04,Czechia,209,0,10693939
2021-08-03,Czechia,242,0,10693939
2021-08-02,Czechia,153,1,10693939
2021-08-01,Czechia,77,2,10693939
2021-07-31,Czechia,117,2,10693939
2021-07-30,Czechia,141,0,10693939
2021-07-29,Czechia,209,0,10693939
2021-07-28,Czechia,202,0,10693939
2021-07-27,Czechia,257,0,10693939
2021-07-26,Czechia,202,0,10693939
2021-07-25,Czechia,81,0,10693939
2021-07-24,Czechia,127,0,10693939
2021-07-23,Czechia,190,0,10693939
2021-07-22,Czechia,213,0,10693939
2021-07-21,Czechia,233,1,10693939
2021-07-20,Czechia,300,0,10693939
2021-07-19,Czechia,223,2,10693939
2021-07-18,Czechia,118,1,10693939
2021-07-17,Czechia,197,0,10693939
2021-07-16,Czechia,245,2,10693939
2021-07-15,Czechia,220,0,10693939
2021-07-14,Czechia,259,0,10693939
2021-07-13,Czechia,323,0,10693939
2021-07-12,Czechia,243,0,10693939
2021-07-11,Czechia,158,2,10693939
2021-07-10,Czechia,164,0,10693939
2021-07-09,Czechia,287,0,10693939
2021-07-08,Czechia,259,0,10693939
2021-07-07,Czechia,280,1,10693939
2021-07-06,Czechia,111,0,10693939
2021-07-05,Czechia,130,0,10693939
2021-07-04,Czechia,109,2,10693939
2021-07-03,Czechia,125,0,10693939
2021-07-02,Czechia,168,2,10693939
2021-07-01,Czechia,170,1,10693939
2021-06-30,Czechia,138,2,10693939
2021-06-29,Czechia,162,0,10693939
2021-06-28,Czechia,156,0,10693939
2021-06-27,Czechia,59,0,10693939
2021-06-26,Czechia,67,2,10693939
2021-06-25,Czechia,133,1,10693939
2021-06-24,Czechia,100,4,10693939
2021-06-23,Czechia,116,0,10693939
2021-06-22,Czechia,112,3,10693939
2021-06-21,Czechia,123,1,10693939
2021-06-20,Czechia,59,1,10693939
2021-06-19,Czechia,64,0,10693939
2021-06-18,Czechia,149,3,10693939
2021-06-17,Czechia,165,5,10693939
2021-06-16,Czechia,135,1,10693939
2021-06-15,Czechia,213,4,10693939
2021-06-14,Czechia,179,0,10693939
2021-06-13,Czechia,42,3,10693939
2021-06-12,Czechia,77,4,10693939
2021-06-11,Czechia,182,2,10693939
2021-06-10,Czechia,195,6,10693939
2021-06-09,Czechia,261,2,10693939
2021-06-08,Czechia,387,6,10693939
2021-06-07,Czechia,300,4,10693939
2021-06-06,Czechia,99,4,10693939
2021-06-05,Czechia,153,3,10693939
2021-06-04,Czechia,331,7,10693939
2021-06-03,Czechia,437,3,10693939
2021-06-02,Czechia,357,5,10693939
2021-06-01,Czechia,484,7,10693939
2021-05-31,Czechia,526,10,10693939
2021-05-30,Czechia,113,4,10693939
2021-05-29,Czechia,222,6,10693939
2021-05-28,Czechia,460,7,10693939
2021-05-27,Czechia,517,16,10693939
2021-05-26,Czechia,551,10,10693939
2021-05-25,Czechia,668,8,10693939
2021-05-24,Czechia,704,6,10693939
2021-05-23,Czechia,199,13,10693939
2021-05-22,Czechia,336,11,10693939
2021-05-21,Czechia,681,13,10693939
2021-05-20,Czechia,692,17,10693939
2021-05-19,Czechia,785,17,10693939
2021-05-18,Czechia,1212,14,10693939
2021-05-17,Czechia,1144,23,10693939
2021-05-16,Czechia,261,13,10693939
2021-05-15,Czechia,599,16,10693939
2021-05-14,Czechia,1058,18,10693939
2021-05-13,Czechia,1233,22,10693939
2021-05-12,Czechia,1275,33,10693939
2021-05-11,Czechia,1702,33,10693939
2021-05-10,Czechia,1561,33,10693939
2021-05-09,Czechia,389,35,10693939
2021-05-08,Czechia,732,32,10693939
2021-05-07,Czechia,1651,29,10693939
2021-05-06,Czechia,1584,43,10693939
2021-05-05,Czechia,1888,37,10693939
2021-05-04,Czechia,2430,44,10693939
2021-05-03,Czechia,2227,40,10693939
2021-05-02,Czechia,517,36,10693939
2021-05-01,Czechia,1180,33,10693939
2021-04-30,Czechia,2187,50,10693939
2021-04-29,Czechia,2239,43,10693939
2021-04-28,Czechia,2499,67,10693939
2021-04-27,Czechia,3261,51,10693939
2021-04-26,Czechia,2609,58,10693939
2021-04-25,Czechia,833,53,10693939
2021-04-24,Czechia,1320,57,10693939
2021-04-23,Czechia,2619,54,10693939
2021-04-22,Czechia,2644,56,10693939
2021-04-21,Czechia,2973,64,10693939
2021-04-20,Czechia,3823,64,10693939
2021-04-19,Czechia,3355,72,10693939
2021-04-18,Czechia,844,78,10693939
2021-04-17,Czechia,1546,74,10693939
2021-04-16,Czechia,3233,66,10693939
2021-04-15,Czechia,3292,86,10693939
2021-04-14,Czechia,3730,90,10693939
2021-04-13,Czechia,5106,91,10693939
2021-04-12,Czechia,3888,84,10693939
2021-04-11,Czechia,988,93,10693939
2021-04-10,Czechia,2222,110,10693939
2021-04-09,Czechia,4853,107,10693939
2021-04-08,Czechia,5308,122,10693939
2021-04-07,Czechia,7066,121,10693939
2021-04-06,Czechia,5604,115,10693939
2021-04-05,Czechia,1440,124,10693939
2021-04-04,Czechia,1934,146,10693939
2021-04-03,Czechia,2163,127,10693939
2021-04-02,Czechia,3855,104,10693939
2021-04-01,Czechia,6266,152,10693939
2021-03-31,Czechia,7286,154,10693939
2021-03-30,Czechia,8664,171,10693939
2021-03-29,Czechia,6959,181,10693939
2021-03-28,Czechia,1748,117,10693939
2021-03-27,Czechia,3984,181,10693939
2021-03-26,Czechia,7761,155,10693939
2021-03-25,Czechia,7961,161,10693939
2021-03-24,Czechia,8888,185,10693939
2021-03-23,Czechia,11015,193,10693939
2021-03-22,Czechia,8274,210,10693939
2021-03-21,Czechia,2405,193,10693939
2021-03-20,Czechia,5528,185,10693939
2021-03-19,Czechia,9758,174,10693939
2021-03-18,Czechia,10739,214,10693939
2021-03-17,Czechia,12101,199,10693939
2021-03-16,Czechia,14094,219,10693939
2021-03-15,Czechia,10671,238,10693939
2021-03-14,Czechia,3359,229,10693939
2021-03-13,Czechia,7057,178,10693939
2021-03-12,Czechia,15004,213,10693939
2021-03-11,Czechia,11305,229,10693939
2021-03-10,Czechia,14603,229,10693939
2021-03-09,Czechia,15413,232,10693939
2021-03-08,Czechia,10706,236,10693939
2021-03-07,Czechia,4011,204,10693939
2021-03-06,Czechia,9143,209,10693939
2021-03-05,Czechia,13196,187,10693939
2021-03-04,Czechia,14687,218,10693939
2021-03-03,Czechia,15274,201,10693939
2021-03-02,Czechia,16827,193,10693939
2021-03-01,Czechia,12379,205,10693939
2021-02-28,Czechia,4602,183,10693939
2021-02-27,Czechia,7869,193,10693939
2021-02-26,Czechia,14838,191,10693939
2021-02-25,Czechia,14621,182,10693939
2021-02-24,Czechia,13840,143,10693939
2021-02-23,Czechia,15874,148,10693939
2021-02-22,Czechia,11469,165,10693939
2021-02-21,Czechia,4078,148,10693939
2021-02-20,Czechia,6790,177,10693939
2021-02-19,Czechia,11312,181,10693939
2021-02-18,Czechia,11727,173,10693939
2021-02-17,Czechia,10964,132,10693939
2021-02-16,Czechia,12628,150,10693939
2021-02-15,Czechia,8931,130,10693939
2021-02-14,Czechia,2888,150,10693939
2021-02-13,Czechia,5157,118,10693939
2021-02-12,Czechia,8856,144,10693939
2021-02-11,Czechia,9051,130,10693939
2021-02-10,Czechia,9583,134,10693939
2021-02-09,Czechia,10319,133,10693939
2021-02-08,Czechia,7831,139,10693939
2021-02-07,Czechia,2460,131,10693939
2021-02-06,Czechia,4828,128,10693939
2021-02-05,Czechia,8645,127,10693939
2021-02-04,Czechia,8123,129,10693939
2021-02-03,Czechia,9698,137,10693939
2021-02-02,Czechia,9179,135,10693939
2021-02-01,Czechia,7271,133,10693939
2021-01-31,Czechia,2594,120,10693939
2021-01-30,Czechia,4073,126,10693939
2021-01-29,Czechia,8077,152,10693939
2021-01-28,Czechia,8047,135,10693939
2021-01-27,Czechia,8558,160,10693939
2021-01-26,Czechia,9218,143,10693939
2021-01-25,Czechia,7017,140,10693939
2021-01-24,Czechia,2414,145,10693939
2021-01-23,Czechia,4252,143,10693939
2021-01-22,Czechia,8504,136,10693939
2021-01-21,Czechia,7602,152,10693939
2021-01-20,Czechia,8259,148,10693939
2021-01-19,Czechia,9644,157,10693939
2021-01-18,Czechia,7709,160,10693939
2021-01-17,Czechia,2653,158,10693939
2021-01-16,Czechia,5261,156,10693939
2021-01-15,Czechia,9354,165,10693939
2021-01-14,Czechia,8130,181,10693939
2021-01-13,Czechia,10963,164,10693939
2021-01-12,Czechia,10842,177,10693939
2021-01-11,Czechia,9461,164,10693939
2021-01-10,Czechia,4350,184,10693939
2021-01-09,Czechia,8500,165,10693939
2021-01-08,Czechia,13193,197,10693939
2021-01-07,Czechia,15022,187,10693939
2021-01-06,Czechia,17906,164,10693939
2021-01-05,Czechia,17486,181,10693939
2021-01-04,Czechia,13022,152,10693939
2021-01-03,Czechia,6298,141,10693939
2021-01-02,Czechia,5004,152,10693939
2021-01-01,Czechia,3463,152,10693939
2020-12-31,Czechia,13347,129,10693939
2020-12-30,Czechia,17139,150,10693939
2020-12-29,Czechia,16568,132,10693939
2020-12-28,Czechia,11034,131,10693939
2020-12-27,Czechia,3803,108,10693939
2020-12-26,Czechia,3047,125,10693939
2020-12-25,Czechia,2680,106,10693939
2020-12-24,Czechia,4385,111,10693939
2020-12-23,Czechia,14187,115,10693939
2020-12-22,Czechia,10969,102,10693939
2020-12-21,Czechia,7982,104,10693939
2020-12-20,Czechia,3426,98,10693939
2020-12-19,Czechia,5366,114,10693939
2020-12-18,Czechia,8859,101,10693939
2020-12-17,Czechia,7619,106,10693939
2020-12-16,Czechia,8264,114,10693939
2020-12-15,Czechia,7915,105,10693939
2020-12-14,Czechia,5179,130,10693939
2020-12-13,Czechia,1998,108,10693939
2020-12-12,Czechia,3655,97,10693939
2020-12-11,Czechia,6210,105,10693939
2020-12-10,Czechia,5878,116,10693939
2020-12-09,Czechia,6417,82,10693939
2020-12-08,Czechia,5856,95,10693939
2020-12-07,Czechia,4251,94,10693939
2020-12-06,Czechia,1112,91,10693939
2020-12-05,Czechia,3313,129,10693939
2020-12-04,Czechia,4747,92,10693939
2020-12-03,Czechia,4624,102,10693939
2020-12-02,Czechia,4561,116,10693939
2020-12-01,Czechia,5181,100,10693939
2020-11-30,Czechia,3573,126,10693939
2020-11-29,Czechia,1074,95,10693939
2020-11-28,Czechia,2668,117,10693939
2020-11-27,Czechia,4463,138,10693939
2020-11-26,Czechia,4049,130,10693939
2020-11-25,Czechia,4929,123,10693939
2020-11-24,Czechia,5861,136,10693939
2020-11-23,Czechia,4379,129,10693939
2020-11-22,Czechia,1508,126,10693939
2020-11-21,Czechia,3191,132,10693939
2020-11-20,Czechia,5809,117,10693939
2020-11-19,Czechia,6470,134,10693939
2020-11-18,Czechia,5514,155,10693939
2020-11-17,Czechia,4246,139,10693939
2020-11-16,Czechia,5426,173,10693939
2020-11-15,Czechia,1891,152,10693939
2020-11-14,Czechia,4196,185,10693939
2020-11-13,Czechia,7358,181,10693939
2020-11-12,Czechia,7874,174,10693939
2020-11-11,Czechia,8919,184,10693939
2020-11-10,Czechia,9057,215,10693939
2020-11-09,Czechia,6048,186,10693939
2020-11-08,Czechia,3611,206,10693939
2020-11-07,Czechia,7721,203,10693939
2020-11-06,Czechia,11546,217,10693939
2020-11-05,Czechia,13237,196,10693939
2020-11-04,Czechia,15726,228,10693939
2020-11-03,Czechia,12090,261,10693939
2020-11-02,Czechia,9241,223,10693939
2020-11-01,Czechia,6551,224,10693939
2020-10-31,Czechia,11428,193,10693939
2020-10-30,Czechia,13605,217,10693939
2020-10-29,Czechia,13050,199,10693939
2020-10-28,Czechia,12977,168,10693939
2020-10-27,Czechia,15667,195,10693939
2020-10-26,Czechia,10275,163,10693939
2020-10-25,Czechia,7300,154,10693939
2020-10-24,Czechia,12473,143,10693939
2020-10-23,Czechia,15248,125,10693939
2020-10-22,Czechia,14158,127,10693939
2020-10-21,Czechia,14971,131,10693939
2020-10-20,Czechia,11985,109,10693939
2020-10-19,Czechia,8078,110,10693939
2020-10-18,Czechia,5059,82,10693939
2020-10-17,Czechia,8713,81,10693939
2020-10-16,Czechia,11104,80,10693939
2020-10-15,Czechia,9724,63,10693939
2020-10-14,Czechia,9544,67,10693939
2020-10-13,Czechia,8324,53,10693939
2020-10-12,Czechia,4307,70,10693939
2020-10-11,Czechia,3104,43,10693939
2020-10-10,Czechia,4637,53,10693939
2020-10-09,Czechia,8618,61,10693939
2020-10-08,Czechia,5394,26,10693939
2020-10-07,Czechia,5336,51,10693939
2020-10-06,Czechia,4458,38,10693939
2020-10-05,Czechia,3117,29,10693939
2020-10-04,Czechia,1841,35,10693939
2020-10-03,Czechia,2554,13,10693939
2020-10-02,Czechia,3795,21,10693939
2020-10-01,Czechia,3503,29,10693939
2020-09-30,Czechia,2925,16,10693939
2020-09-29,Czechia,1962,21,10693939
2020-09-28,Czechia,1284,11,10693939
2020-09-27,Czechia,1305,16,10693939
2020-09-26,Czechia,1981,16,10693939
2020-09-25,Czechia,2945,10,10693939
2020-09-24,Czechia,2906,10,10693939
2020-09-23,Czechia,2305,22,10693939
2020-09-22,Czechia,2387,10,10693939
2020-09-21,Czechia,1477,15,10693939
2020-09-20,Czechia,984,6,10693939
2020-09-19,Czechia,2045,8,10693939
2020-09-18,Czechia,2108,12,10693939
2020-09-17,Czechia,3125,7,10693939
2020-09-16,Czechia,2133,7,10693939
2020-09-15,Czechia,1676,10,10693939
2020-09-14,Czechia,1028,6,10693939
2020-09-13,Czechia,791,5,10693939
2020-09-12,Czechia,1537,6,10693939
2020-09-11,Czechia,1442,3,10693939
2020-09-10,Czechia,1383,5,10693939
2020-09-09,Czechia,1158,3,10693939
2020-09-08,Czechia,1161,5,10693939
2020-09-07,Czechia,561,2,10693939
2020-09-06,Czechia,410,3,10693939
2020-09-05,Czechia,504,5,10693939
2020-09-04,Czechia,797,3,10693939
2020-09-03,Czechia,675,4,10693939
2020-09-02,Czechia,645,0,10693939
2020-09-01,Czechia,497,1,10693939
2020-08-31,Czechia,256,1,10693939
2020-08-30,Czechia,275,1,10693939
2020-08-29,Czechia,320,3,10693939
2020-08-28,Czechia,485,0,10693939
2020-08-27,Czechia,350,0,10693939
2020-08-26,Czechia,396,1,10693939
2020-08-25,Czechia,364,2,10693939
2020-08-24,Czechia,259,1,10693939
2020-08-23,Czechia,136,3,10693939
2020-08-22,Czechia,234,0,10693939
2020-08-21,Czechia,506,3,10693939
2020-08-20,Czechia,246,3,10693939
2020-08-19,Czechia,313,3,10693939
2020-08-18,Czechia,281,0,10693939
2020-08-17,Czechia,191,4,10693939
2020-08-16,Czechia,121,2,10693939
2020-08-15,Czechia,197,2,10693939
2020-08-14,Czechia,291,2,10693939
2020-08-13,Czechia,331,1,10693939
2020-08-12,Czechia,289,0,10693939
2020-08-11,Czechia,289,2,10693939
2020-08-10,Czechia,141,0,10693939
2020-08-09,Czechia,122,1,10693939
2020-08-08,Czechia,173,0,10693939
2020-08-07,Czechia,322,0,10693939
2020-08-06,Czechia,215,1,10693939
2020-08-05,Czechia,241,1,10693939
2020-08-04,Czechia,287,2,10693939
2020-08-03,Czechia,208,2,10693939
2020-08-02,Czechia,101,2,10693939
2020-08-01,Czechia,125,2,10693939
2020-07-31,Czechia,231,2,10693939
2020-07-30,Czechia,254,2,10693939
2020-07-29,Czechia,274,2,10693939
2020-07-28,Czechia,276,2,10693939
2020-07-27,Czechia,194,2,10693939
2020-07-26,Czechia,114,1,10693939
2020-07-25,Czechia,132,2,10693939
2020-07-24,Czechia,278,3,10693939
2020-07-23,Czechia,231,1,10693939
2020-07-22,Czechia,245,2,10693939
2020-07-21,Czechia,208,2,10693939
2020-07-20,Czechia,168,0,10693939
2020-07-19,Czechia,91,1,10693939
2020-07-18,Czechia,112,0,10693939
2020-07-17,Czechia,129,2,10693939
2020-07-16,Czechia,137,0,10693939
2020-07-15,Czechia,135,0,10693939
2020-07-14,Czechia,105,2,10693939
2020-07-13,Czechia,65,1,10693939
2020-07-12,Czechia,59,1,10693939
2020-07-11,Czechia,53,0,10693939
2020-07-10,Czechia,141,0,10693939
2020-07-09,Czechia,105,1,10693939
2020-07-08,Czechia,129,0,10693939
2020-07-07,Czechia,118,0,10693939
2020-07-06,Czechia,51,1,10693939
2020-07-05,Czechia,75,2,10693939
2020-07-04,Czechia,121,2,10693939
2020-07-03,Czechia,141,0,10693939
2020-07-02,Czechia,133,1,10693939
2020-07-01,Czechia,91,0,10693939
2020-06-30,Czechia,149,1,10693939
2020-06-29,Czechia,201,0,10693939
2020-06-28,Czechia,305,0,10693939
2020-06-27,Czechia,260,1,10693939
2020-06-26,Czechia,169,1,10693939
2020-06-25,Czechia,93,0,10693939
2020-06-24,Czechia,127,4,10693939
2020-06-23,Czechia,89,0,10693939
2020-06-22,Czechia,64,1,10693939
2020-06-21,Czechia,50,1,10693939
2020-06-20,Czechia,43,1,10693939
2020-06-19,Czechia,126,1,10693939
2020-06-18,Czechia,118,2,10693939
2020-06-17,Czechia,51,1,10693939
2020-06-16,Czechia,47,1,10693939
2020-06-15,Czechia,40,1,10693939
2020-06-14,Czechia,33,1,10693939
2020-06-13,Czechia,53,0,10693939
2020-06-12,Czechia,52,1,10693939
2020-06-11,Czechia,65,1,10693939
2020-06-10,Czechia,74,1,10693939
2020-06-09,Czechia,55,1,10693939
2020-06-08,Czechia,69,0,10693939
2020-06-07,Czechia,61,1,10693939
2020-06-06,Czechia,38,0,10693939
2020-06-05,Czechia,35,0,10693939
2020-06-04,Czechia,64,3,10693939
2020-06-03,Czechia,74,1,10693939
2020-06-02,Czechia,64,1,10693939
2020-06-01,Czechia,34,2,10693939
2020-05-31,Czechia,38,0,10693939
2020-05-30,Czechia,34,0,10693939
2020-05-29,Czechia,57,0,10693939
2020-05-28,Czechia,54,2,10693939
2020-05-27,Czechia,37,0,10693939
2020-05-26,Czechia,52,1,10693939
2020-05-25,Czechia,47,1,10693939
2020-05-24,Czechia,65,1,10693939
2020-05-23,Czechia,77,1,10693939
2020-05-22,Czechia,61,2,10693939
2020-05-21,Czechia,36,3,10693939
2020-05-20,Czechia,75,5,10693939
2020-05-19,Czechia,63,2,10693939
2020-05-18,Czechia,114,3,10693939
2020-05-17,Czechia,20,2,10693939
2020-05-16,Czechia,51,1,10693939
2020-05-15,Czechia,55,2,10693939
2020-05-14,Czechia,82,3,10693939
2020-05-13,Czechia,52,4,10693939
2020-05-12,Czechia,45,3,10693939
2020-05-11,Czechia,58,2,10693939
2020-05-10,Czechia,28,3,10693939
2020-05-09,Czechia,18,3,10693939
2020-05-08,Czechia,46,5,10693939
2020-05-07,Czechia,59,4,10693939
2020-05-06,Czechia,79,3,10693939
2020-05-05,Czechia,77,3,10693939
2020-05-04,Czechia,39,5,10693939
2020-05-03,Czechia,26,3,10693939
2020-05-02,Czechia,18,1,10693939
2020-05-01,Czechia,57,8,10693939
2020-04-30,Czechia,108,8,10693939
2020-04-29,Czechia,75,5,10693939
2020-04-28,Czechia,60,4,10693939
2020-04-27,Czechia,41,1,10693939
2020-04-26,Czechia,52,2,10693939
2020-04-25,Czechia,79,4,10693939
2020-04-24,Czechia,86,6,10693939
2020-04-23,Czechia,55,6,10693939
2020-04-22,Czechia,99,2,10693939
2020-04-21,Czechia,133,8,10693939
2020-04-20,Czechia,154,7,10693939
2020-04-19,Czechia,92,9,10693939
2020-04-18,Czechia,105,4,10693939
2020-04-17,Czechia,116,8,10693939
2020-04-16,Czechia,132,2,10693939
2020-04-15,Czechia,160,0,10693939
2020-04-14,Czechia,82,9,10693939
2020-04-13,Czechia,68,11,10693939
2020-04-12,Czechia,89,10,10693939
2020-04-11,Czechia,170,8,10693939
2020-04-10,Czechia,163,11,10693939
2020-04-09,Czechia,257,10,10693939
2020-04-08,Czechia,294,15,10693939
2020-04-07,Czechia,196,10,10693939
2020-04-06,Czechia,236,8,10693939
2020-04-05,Czechia,117,8,10693939
2020-04-04,Czechia,283,9,10693939
2020-04-03,Czechia,333,8,10693939
2020-04-02,Czechia,268,6,10693939
2020-04-01,Czechia,283,8,10693939
2020-03-31,Czechia,306,7,10693939
2020-03-30,Czechia,184,5,10693939
2020-03-29,Czechia,159,6,10693939
2020-03-28,Czechia,263,5,10693939
2020-03-27,Czechia,377,2,10693939
2020-03-26,Czechia,259,0,10693939
2020-03-25,Czechia,292,7,10693939
2020-03-24,Czechia,185,2,10693939
2020-03-23,Czechia,126,0,10693939
2020-03-22,Czechia,115,1,10693939
2020-03-21,Czechia,159,0,10693939
2020-03-20,Czechia,124,0,10693939
2020-03-19,Czechia,206,0,10693939
2020-03-18,Czechia,110,0,10693939
2020-03-17,Czechia,67,0,10693939
2020-03-16,Czechia,85,0,10693939
2020-03-15,Czechia,109,0,10693939
2020-03-14,Czechia,48,0,10693939
2020-03-13,Czechia,25,0,10693939
2020-03-12,Czechia,22,0,10693939
2020-03-11,Czechia,31,0,10693939
2020-03-10,Czechia,25,0,10693939
2020-03-09,Czechia,6,0,10693939
2020-03-08,Czechia,6,0,10693939
2020-03-07,Czechia,7,0,10693939
2020-03-06,Czechia,11,0,10693939
2020-03-05,Czechia,3,0,10693939
2020-03-04,Czechia,1,0,10693939
2020-03-03,Czechia,2,0,10693939
2020-03-02,Czechia,0,0,10693939
2020-03-01,Czechia,3,0,10693939
2020-02-29,Czechia,0,0,10693939
2020-02-28,Czechia,0,0,10693939
2020-02-27,Czechia,0,0,10693939
2020-02-26,Czechia,0,0,10693939
2020-02-25,Czechia,0,0,10693939
2020-02-24,Czechia,0,0,10693939
2020-02-23,Czechia,0,0,10693939
2020-02-22,Czechia,0,0,10693939
2020-02-21,Czechia,0,0,10693939
2020-02-20,Czechia,0,0,10693939
2020-02-19,Czechia,0,0,10693939
2020-02-18,Czechia,0,0,10693939
2020-02-17,Czechia,0,0,10693939
2020-02-16,Czechia,0,0,10693939
2020-02-15,Czechia,0,0,10693939
2020-02-14,Czechia,0,0,10693939
2020-02-13,Czechia,0,0,10693939
2020-02-12,Czechia,0,0,10693939
2020-02-11,Czechia,0,0,10693939
2020-02-10,Czechia,0,0,10693939
2020-02-09,Czechia,0,0,10693939
2020-02-08,Czechia,0,0,10693939
2020-02-07,Czechia,0,0,10693939
2020-02-06,Czechia,0,0,10693939
2020-02-05,Czechia,0,0,10693939
2020-02-04,Czechia,0,0,10693939
2020-02-03,Czechia,0,0,10693939
2020-02-02,Czechia,0,0,10693939
2020-02-01,Czechia,0,0,10693939
2020-01-31,Czechia,0,0,10693939
2020-01-30,Czechia,0,0,10693939
2020-01-29,Czechia,0,0,10693939
2020-01-28,Czechia,0,0,10693939
2020-01-27,Czechia,0,0,10693939
2022-06-14,Denmark,1159,3,5822763
2022-06-13,Denmark,2427,10,5822763
2022-06-10,Denmark,909,9,5822763
2022-06-09,Denmark,912,3,5822763
2022-06-08,Denmark,906,4,5822763
2022-06-07,Denmark,1987,12,5822763
2022-06-03,Denmark,545,4,5822763
2022-06-02,Denmark,591,4,5822763
2022-06-01,Denmark,646,5,5822763
2022-05-31,Denmark,712,5,5822763
2022-05-30,Denmark,806,8,5822763
2022-05-28,Denmark,468,6,5822763
2022-05-25,Denmark,573,4,5822763
2022-05-24,Denmark,2555,23,5822763
2022-05-19,Denmark,664,8,5822763
2022-05-18,Denmark,744,8,5822763
2022-05-17,Denmark,803,3,5822763
2022-05-16,Denmark,570,6,5822763
2022-05-15,Denmark,488,2,5822763
2022-05-14,Denmark,427,7,5822763
2022-05-13,Denmark,765,7,5822763
2022-05-12,Denmark,742,11,5822763
2022-05-11,Denmark,850,8,5822763
2022-05-10,Denmark,1003,8,5822763
2022-05-09,Denmark,582,6,5822763
2022-05-08,Denmark,575,4,5822763
2022-05-07,Denmark,919,8,5822763
2022-05-06,Denmark,887,8,5822763
2022-05-05,Denmark,872,11,5822763
2022-05-04,Denmark,962,16,5822763
2022-05-03,Denmark,993,8,5822763
2022-05-02,Denmark,780,13,5822763
2022-05-01,Denmark,671,12,5822763
2022-04-30,Denmark,934,9,5822763
2022-04-29,Denmark,940,14,5822763
2022-04-28,Denmark,1088,10,5822763
2022-04-27,Denmark,1207,9,5822763
2022-04-26,Denmark,1484,11,5822763
2022-04-25,Denmark,983,21,5822763
2022-04-24,Denmark,1005,12,5822763
2022-04-23,Denmark,1350,12,5822763
2022-04-22,Denmark,1634,13,5822763
2022-04-21,Denmark,2042,17,5822763
2022-04-20,Denmark,2351,11,5822763
2022-04-19,Denmark,1801,11,5822763
2022-04-18,Denmark,1214,11,5822763
2022-04-17,Denmark,1607,12,5822763
2022-04-16,Denmark,1410,11,5822763
2022-04-15,Denmark,1447,13,5822763
2022-04-14,Denmark,2259,16,5822763
2022-04-13,Denmark,2257,13,5822763
2022-04-12,Denmark,2683,11,5822763
2022-04-11,Denmark,1805,13,5822763
2022-04-10,Denmark,1722,23,5822763
2022-04-09,Denmark,2457,24,5822763
2022-04-08,Denmark,2680,24,5822763
2022-04-07,Denmark,2747,24,5822763
2022-04-06,Denmark,3214,15,5822763
2022-04-05,Denmark,3363,21,5822763
2022-04-04,Denmark,2266,15,5822763
2022-04-03,Denmark,2080,17,5822763
2022-04-02,Denmark,2852,22,5822763
2022-04-01,Denmark,3000,25,5822763
2022-03-31,Denmark,3931,30,5822763
2022-03-30,Denmark,4411,83,5822763
2022-03-29,Denmark,4496,0,5822763
2022-03-28,Denmark,3372,0,5822763
2022-03-27,Denmark,3359,2,5822763
2022-03-26,Denmark,4322,41,5822763
2022-03-25,Denmark,5654,24,5822763
2022-03-24,Denmark,5408,32,5822763
2022-03-23,Denmark,6291,26,5822763
2022-03-22,Denmark,7401,30,5822763
2022-03-21,Denmark,5221,28,5822763
2022-03-20,Denmark,4984,27,5822763
2022-03-19,Denmark,6352,37,5822763
2022-03-18,Denmark,7216,38,5822763
2022-03-17,Denmark,8326,43,5822763
2022-03-16,Denmark,9585,25,5822763
2022-03-15,Denmark,9947,36,5822763
2022-03-14,Denmark,7892,21,5822763
2022-03-13,Denmark,6658,47,5822763
2022-03-12,Denmark,7091,52,5822763
2022-03-11,Denmark,13826,27,5822763
2022-03-10,Denmark,14309,41,5822763
2022-03-09,Denmark,16958,60,5822763
2022-03-08,Denmark,15475,43,5822763
2022-03-07,Denmark,12225,37,5822763
2022-03-06,Denmark,10827,38,5822763
2022-03-05,Denmark,15735,58,5822763
2022-03-04,Denmark,20266,41,5822763
2022-03-02,Denmark,20458,38,5822763
2022-03-01,Denmark,18561,37,5822763
2022-02-28,Denmark,16578,28,5822763
2022-02-27,Denmark,16454,46,5822763
2022-02-26,Denmark,17359,37,5822763
2022-02-25,Denmark,22784,40,5822763
2022-02-24,Denmark,25209,39,5822763
2022-02-23,Denmark,29040,47,5822763
2022-02-22,Denmark,30480,34,5822763
2022-02-21,Denmark,28883,29,5822763
2022-02-20,Denmark,25690,34,5822763
2022-02-19,Denmark,33304,28,5822763
2022-02-18,Denmark,35658,43,5822763
2022-02-17,Denmark,40600,44,5822763
2022-02-16,Denmark,42948,24,5822763
2022-02-15,Denmark,42978,30,5822763
2022-02-14,Denmark,29474,41,5822763
2022-02-13,Denmark,38323,30,5822763
2022-02-12,Denmark,44350,37,5822763
2022-02-11,Denmark,48170,24,5822763
2022-02-10,Denmark,53747,29,5822763
2022-02-09,Denmark,55120,21,5822763
2022-02-08,Denmark,49798,18,5822763
2022-02-07,Denmark,34849,28,5822763
2022-02-06,Denmark,36512,18,5822763
2022-02-05,Denmark,39190,35,5822763
2022-02-04,Denmark,40179,17,5822763
2022-02-03,Denmark,44225,21,5822763
2022-02-02,Denmark,55001,20,5822763
2022-02-01,Denmark,45366,15,5822763
